,Target,importance
2440,"LoVo_Colon | DLX2 | ID:38854
",-0.03766447
17856,"HEK293T_Epithelium_Embryonic_Kidney | H3K4me3 | ID:83121
",-0.03766644
12950,"Macrophage | ATAC-seq | ID:66164
",-0.037676547
16462,"293T | ZNF823 | ID:77025
",-0.03767755
21157,"HUES64_Cell_Line | H3K27me3 | Roadmap
",-0.037689395
537,"Embryonic_Fibroblast | SMC1A | ID:2894
",-0.037690725
6275,"T_Lymphocyte_Blood | H3K4me2 | ID:47943
",-0.037695374
19683,"MB231_Breast | H3K79me2 | ID:88653
",-0.037695944
11525,"Embryonic_Stem_Cell | H3K9me3 | ID:63760
",-0.03770001
11932,"HEK293_Epithelium_Embryonic_Kidney | ZNF788 | ID:64359
",-0.03772451
19152,"MDA-MB-231_mDA | POLR2A | ID:86946
",-0.03775942
8540,"GM19160_Lymphoblastoid | H3K27ac | ID:54803
",-0.037765183
11820,"K562_Erythroblast_Bone_Marrow | MLLT1 | ID:64187
",-0.03779845
15509,"SUM159PT_Mammary_carcinoma_cell_Breast | BRD4 | ID:73506
",-0.037809655
10070,"T_Lymphocyte_Blood | H3K4me3 | ID:58750
",-0.037814315
16239,"Melanocytic_cell | H2AK5ac | ID:76013
",-0.037822235
19327,"MCF-7_Epithelium_Breast | CTCF | ID:87488
",-0.03783039
12537,"GM12878_FACS_sorted_G2_group | ATAC-seq | ID:65235
",-0.037830435
3942,"GP5d_Colon | REST | ID:42929
",-0.03783099
5831,"MCF-7_Epithelium_Breast | TEAD4 | ID:46315
",-0.03783588
7734,"CyT49_Embryonic_Stem_Cell_Embryo | H3K27ac | ID:52115
",-0.037838463
11199,"Liver | HNF4G | ID:63225
",-0.03783898
21042,"HepG2 | TEAD4 | ENCODE
",-0.03785694
10097,"HAP-1 | POLR2A | ID:58833
",-0.037874144
13868,"U2OS_Bone | H3K18ac | ID:68209
",-0.037874416
19723,"MCF-7_Epithelium_Breast | H3K4me3 | ID:88747
",-0.0378759
17528,"HeLa_Epithelium_Cervix | POLR2A | ID:82306
",-0.03788964
20351,"Fetal_Intestine_Small | DNase.all.peaks | Roadmap
",-0.037892133
7268,"Ramos_B_Lymphocyte | H3K4me3 | ID:50545
",-0.037910465
21377,"K562 | Mxi1 | ENCODE
",-0.03792817
6058,"DU145_Epithelium_Prostate | FOXA1 | ID:47325
",-0.037934676
5744,"HepG2_Epithelium_Liver | ZBTB33 | ID:46229
",-0.037937284
1356,"NHEK_Keratinocyte_Skin | CTCF | ID:35406
",-0.037944682
8330,"SUM159PT_Epithelium_Mammary_Gland | H3K27ac | ID:54188
",-0.037955347
21004,"HepG2 | IRF3 | ENCODE
",-0.037963245
11488,"A549_Epithelium_Lung | H3K4me3 | ID:63694
",-0.037965674
7496,"HUES64_Embryonic_Stem_Cell_Embryo | PRDM1 | ID:51434
",-0.03797441
11387,"A549_Epithelium_Lung | HES2 | ID:63552
",-0.037985824
3008,"H1_Embryonic_Stem_Cell_Embryo | DNase | ID:40767
",-0.038001332
20746,"H1-hESC | H3K14ac | Roadmap
",-0.038001504
2173,"Bone_Marrow | SUZ12 | ID:38163
",-0.03800313
4751,"DND-41_T_Lymphocyte_Blood | H3K27me3 | ID:45193
",-0.038008705
19405,"K562_Erythroblast_Bone_Marrow | HDAC1 | ID:8774
",-0.03802284
15700,"T47D_Breast | ESR1 | ID:74144
",-0.038032025
10568,"Fetal_Liver | H3K27ac | ID:62181
",-0.03803302
11034,"MCF-7_Epithelium_Breast | H3F3A | ID:62961
",-0.03804486
14715,"LNCaP_Epithelium_Prostate | FOXA1 | ID:71212
",-0.03804918
17249,"MB436_Breast | H3K23ac | ID:81481
",-0.038053613
16257,"Melanocytic_cell | H3K4me1 | ID:76062
",-0.038060803
14611,"A549_Epithelium_Lung | NR3C1 | ID:70941
",-0.038066782
9224,"HuCCT1 | POLR2A | ID:56561
",-0.038073905
17050,"Stem_cell | ATAC-seq | ID:80799
",-0.038101327
14942,"Neuron_Fetal_Brain | H3K4me3 | ID:71774
",-0.038107473
20523,"GM12878 (TNFa) | NFKB | ENCODE
",-0.03810958
14111,"HMC-LT | H3K9me2 | ID:68885
",-0.038118288
13925,"C4-2B_Epithelium_Prostate | H3K27ac | ID:68393
",-0.03812565
21213,"IMR90_Cell_Line | H2BK15ac | Roadmap
",-0.038138613
3717,"GM19099_Lymphoblastoid_Blood | STAG1 | ID:42427
",-0.038139716
6075,"VCaP_Epithelium_Prostate | GABPA | ID:47410
",-0.038144473
19990,"AoAF | CTCF | ENCODE
",-0.03814491
17778,"PAR_Astrocyte | H3K36me3 | ID:82886
",-0.038168382
10073,"T_Lymphocyte_Blood | H3K4me3 | ID:58753
",-0.038174663
3752,"GM19239_Lymphoblastoid_Blood | CTCF | ID:42464
",-0.03817567
15492,"Neuron | MED1 | ID:73444
",-0.038176853
3226,"Fetal_Thymus | DNase | ID:41067
",-0.038206007
15505,"SUM229_Mammary_carcinoma_cell_Breast | BRD4 | ID:73502
",-0.038219836
18312,"KG1_Bone_Marrow | H3K27me3 | ID:84551
",-0.038236685
9094,"MCF-7_Epithelium_Breast | H2AFX | ID:56129
",-0.038242593
14953,"MCF-7 | H3K27me3 | ID:71805
",-0.03824262
7004,"Neural_Progenitor_Cell | H3K27me3 | ID:49943
",-0.038261108
5493,"MCF-7_Epithelium_Breast | CTCF | ID:45983
",-0.03826572
4317,"T_Lymphocyte_Blood | H3K4me1 | ID:44109
",-0.03826952
4802,"H7_Embryonic_Stem_Cell_Embryo | H3K27me3 | ID:45250
",-0.03827381
8965,"K562_Erythroblast_Bone_Marrow | CTCFL | ID:55771
",-0.03827986
13684,"Hematopoietic_stem_and_progenitor_cell_Fetal_Liver | H3K27me3 | ID:67777
",-0.038279977
536,"UPR9_Promyelocytic_cell_Bone_Marrow | RXRG | ID:2814
",-0.03828472
12682,"LNCaP_Epithelium_Prostate | ATAC-seq | ID:65851
",-0.038293
19904,"SKBR-3_Mammary_Gland | TFAP2C | ID:9510
",-0.03831071
1616,"Monocyte_Blood | H3K4me3 | ID:36167
",-0.03832963
21001,"HepG2 | HNF4A | ENCODE
",-0.03833689
405,"MCF-7_Epithelium_Breast | E2F1 | ID:2281
",-0.038338747
9040,"HCT-116_Colon | H3K4me3 | ID:56017
",-0.03834319
16056,"iPSC | H3K4me3 | ID:75085
",-0.03834355
7888,"MCF-7_Epithelium_Breast | FOXA1 | ID:52628
",-0.03834445
15717,"Pontine | EZH2 | ID:74196
",-0.038344916
15721,"Pontine | BRD2 | ID:74202
",-0.038352154
1367,"Mesenchymal_Stem_Cell_Bone_Marrow | H3K36me3 | ID:3542
",-0.038357686
3255,"Epithelium_Mammary_Gland | H3K4me3 | ID:41142
",-0.038360283
18542,"HeLa_Epithelium_Cervix | SETDB1 | ID:85129
",-0.038361676
11002,"Stomach | CTCF | ID:62917
",-0.038380556
344,"K562_Erythroblast_Bone_Marrow | H3K9me3 | ID:2048
",-0.038395777
2539,"Fetal_Muscle_Trunk | H3K4me1 | ID:39194
",-0.038398556
18658,"HCT-116_HCT116 | H3K4me3 | ID:85450
",-0.03841006
4121,"HeLa_Epithelium_Cervix | SUPT5H | ID:43450
",-0.038412217
9235,"GM10861_Lymphocyte_Blood | VDR | ID:566
",-0.038414273
12933,"Macrophage | ATAC-seq | ID:66147
",-0.038415324
6295,"T_Lymphocyte_Blood | H3K4me2 | ID:47963
",-0.038421072
9914,"Bone_Marrow | H3K9me2 | ID:58428
",-0.038443837
15566,"Spleen | KMT2A | ID:73710
",-0.03845921
9478,"K562_Erythroblast_Bone_Marrow | H3K27ac | ID:57338
",-0.03846197
517,"T98G_Brain | EP300 | ID:2751
",-0.038471676
9953,"Embryonic_Stem_Cell_Embryo | POU5F1 | ID:58485
",-0.03847694
19613,"MV4;11_Leukemia_Cell_Blood | BRD4 | ID:88452
",-0.038477127
20510,"GM12878_Lymphoblastoid | H3K79me2 | Roadmap
",-0.038496986
5032,"NHLF_Fibroblast_Lung | H3K79me2 | ID:45508
",-0.038498543
11163,"HepG2_Epithelium_Liver | GABP | ID:63156
",-0.03851305
12791,"T_Lymphocyte | ATAC-seq | ID:65998
",-0.038520243
14245,"VCaP_Epithelium_Prostate | ERG | ID:69270
",-0.03852282
9989,"T_Lymphocyte_Blood | H3K27ac | ID:58660
",-0.038528204
6307,"T_Lymphocyte_Blood | H3K4me2 | ID:47975
",-0.038547993
15928,"NHEK_Keratinocyte_Skin | H3K4me1 | ID:74694
",-0.038563453
182,"HUES48_Embryonic_Stem_Cell_Embryo | H3K27me3 | ID:1703
",-0.038584426
6062,"DU145_Epithelium_Prostate | FOXA1 | ID:47329
",-0.03858665
16450,"B_Lymphocyte | CD74 | ID:76931
",-0.038602002
2533,"Epithelium_Fetal_Placenta | H3K9me3 | ID:39188
",-0.03860551
12041,"A549_Epithelium_Lung | EP300 | ID:64534
",-0.03861818
5670,"GM12891_Lymphoblastoid_Blood | SPI1 | ID:46156
",-0.038620215
11528,"HEK293_Epithelium_Embryonic_Kidney | ZNF414 | ID:63765
",-0.038622618
13285,"Mesenchymal_Stem_Cell_Adipose | H3K9ac | ID:6674
",-0.038638856
16994,"RUES2_cardiac_progenitor_(CP) | ATAC-seq | ID:80590
",-0.038691666
15053,"Brain | H3K36me3 | ID:72140
",-0.03869299
4540,"SGBS_Adipocyte_Adipose | PPARG | ID:4493
",-0.038694732
6931,"GM19193_Lymphoblastoid_Blood | POLR2A | ID:4979
",-0.038703267
1589,"IMR90_Fibroblast_Lung | H3K36me3 | ID:36134
",-0.038720246
8699,"Adipose | PPARG | ID:55131
",-0.038721602
10741,"Midbrain | DNase | ID:62481
",-0.038723346
13110,"Brain | H3K27ac | ID:66401
",-0.038727745
6326,"T_Lymphocyte_Blood | H3K4me2 | ID:47994
",-0.03873074
9545,"K562_Erythroblast_Bone_Marrow | H3 | ID:57430
",-0.038743205
7106,"GM12891_Lymphoblastoid_Blood | POLR2A | ID:5015
",-0.038744096
9436,"T_Lymphocyte | H3K27ac | ID:57161
",-0.03875675
14667,"MCF-7_Breast | ESR1 | ID:71063
",-0.038761184
3266,"SGBS_Adipocyte_Adipose | CEBPA | ID:41167
",-0.038767032
251,"IMR90_Fibroblast_Lung | H3K79me1 | ID:1838
",-0.038770963
13355,"Blood | H3K27ac | ID:66859
",-0.038784515
7113,"C4-2_Epithelium | POLR2A | ID:50156
",-0.038785785
20763,"H1-hESC | H4K5ac | Roadmap
",-0.03878653
12270,"iPSC | H3K27me3 | ID:64854
",-0.038791377
18809,"A673_Polygonal_Muscle | MKL2 | ID:85837
",-0.0387976
21427,"K562 | TAF7 | ENCODE
",-0.038799502
7595,"HUES64_Embryonic_Stem_Cell_Embryo | TCF4 | ID:51609
",-0.038802635
7309,"hMADS-3_Adipocyte_Adipose | MED1 | ID:50692
",-0.038805958
727,"Megakaryocyte_Cord_blood | FLI1 | ID:3252
",-0.038812954
8946,"Erythroblast_Blood | GATA1 | ID:5573
",-0.038817283
15488,"Neurosphere | RBPJ | ID:73407
",-0.038830798
15616,"293T | ZNF766 | ID:73929
",-0.038835898
14334,"Hematopoietic_stem_and_progenitor_cell | STAG1 | ID:69626
",-0.038841546
4283,"T_Lymphocyte_Blood | H3K4me1 | ID:44038
",-0.038849484
10660,"BJ_Fibroblast_Skin | DNase | ID:62365
",-0.038852684
18769,"Raji_B_Lymphocyte_Blood | H3K4me3 | ID:85722
",-0.038852766
1337,"NHLF_Fibroblast_Lung | H3K27ac | ID:35378
",-0.038869645
17115,"HepG2_Epithelium_Liver | POLR2A | ID:8108
",-0.03888141
11204,"A549_Epithelium_Lung | H3K9me3 | ID:63235
",-0.038882107
16163,"Retina | CTCF | ID:75553
",-0.038886666
18909,"HeLa_Epithelium_Cervix | POLR2A | ID:86116
",-0.038892917
15515,"SUM159PT_Mammary_carcinoma_cell_Breast | BRD4 | ID:73512
",-0.038929813
4867,"Epithelium_Mammary_Gland | CTCF | ID:45323
",-0.03894322
19605,"MB436_Breast | H3K9ac | ID:88435
",-0.038946707
17984,"Epithelium | H3K4me1 | ID:83498
",-0.038958725
13398,"L3.6 | H3K27ac | ID:66926
",-0.038968954
12863,"Macrophage | ATAC-seq | ID:66076
",-0.038969845
451,"MCF-7_Epithelium_Breast | RAD21 | ID:2387
",-0.038971886
14982,"K562_Haematopoietic_and_lymphoid | GTF2B | ID:71922
",-0.038975917
9016,"T_Lymphocyte | H3K4me3 | ID:55907
",-0.03900009
16824,"GM02171_Fibroblast | ATAC-seq | ID:79413
",-0.039001197
13505,"Retina | H3K27ac | ID:67223
",-0.039004553
9844,"LNCaP-abl_Epithelium_Prostate | POLR2A | ID:58336
",-0.039010588
3390,"GM19193_Lymphoblastoid_Blood | H3K27ac | ID:41674
",-0.03901549
5307,"HepG2_Epithelium_Liver | HNF4A | ID:45790
",-0.0390161
19437,"Kidney | H3K4me3 | ID:87822
",-0.0390253
16149,"Retina | H3K4me1 | ID:75538
",-0.039026067
762,"MCF7-LTED_Epithelium_Mammary_Gland | FAIRE | ID:32874
",-0.039040014
13252,"resting_Blood | H3K27ac | ID:66659
",-0.039041333
21623,"NHLF_Lung_Fibroblasts | H3K4me1 | Roadmap
",-0.03904389
10749,"K562_Erythroblast_Bone_Marrow | DNase | ID:62489
",-0.039059356
2344,"LoVo_Colon | NFYA | ID:38650
",-0.039063357
6828,"MV4-11_Macrophage_Blood | H3K4me3 | ID:49522
",-0.039065924
9196,"B_Lymphocyte_Tonsil | H3K4me1 | ID:56479
",-0.039070606
5745,"HepG2_Epithelium_Liver | CEBPD | ID:46230
",-0.03907692
918,"T_Lymphocyte_Blood | SMARCA4 | ID:33430
",-0.039079677
10453,"LNCaP_Epithelium_Prostate | H3K27ac | ID:61922
",-0.039080665
4261,"H9_Embryonic_Stem_Cell_Embryo | H3K27me3 | ID:44003
",-0.039082613
5378,"IMR90_Fibroblast_Lung | RFX5 | ID:45863
",-0.039090693
5621,"GM12878_B_Lymphocyte_Blood | BATF | ID:46109
",-0.039094333
21132,"HSMM_Skeletal_Muscle_Myoblasts | H4K20me1 | Roadmap
",-0.03911397
7735,"CyT49_Embryonic_Stem_Cell_Embryo | H3K27ac | ID:52116
",-0.039121002
3971,"HEK293T_Epithelium_Embryonic_Kidney | JMJD6 | ID:43064
",-0.039122216
20983,"HepG2 | FOXA1 | ENCODE | 1
",-0.039124597
14124,"ZR-75-30 | EP300 | ID:68918
",-0.039144263
6091,"U2OS_Bone | MYC | ID:47488
",-0.039160088
21334,"K562 | eGFP-JunD | ENCODE
",-0.039170798
20353,"Fetal_Intestine_Small | DNase.fdr0.01.peaks | Roadmap
",-0.039172333
12465,"HEK293_Epithelium_Embryonic_Kidney | MYNN | ID:65124
",-0.039200995
2562,"LX2_Hepatic_Stellate_Cell | SMAD3 | ID:39365
",-0.039207593
17755,"MB468_Breast | H3K36me3 | ID:82822
",-0.039208926
18336,"HCC1954_Breast | H3K9me3 | ID:84599
",-0.03920935
1399,"Epithelium_Lung | H3K36me3 | ID:3546
",-0.039215155
12521,"HEK293_Epithelium_Embryonic_Kidney | ZNF30 | ID:65200
",-0.03921677
5228,"Endothelial_Cell_Umbilical_Vein | CTCF | ID:45707
",-0.03922009
2833,"Epithelium_Fetal_Kidney | DNase | ID:40458
",-0.039240595
12657,"MCF-7_Epithelium_Breast | ESR1 | ID:6580
",-0.03924419
19762,"HCT-116_HCT116 | POLR2A | ID:88902
",-0.03924939
1829,"H1_Embryonic_Stem_Cell_Embryo | H2BK120ac | ID:36794
",-0.039252825
11599,"K562_Erythroblast_Bone_Marrow | KLF1 | ID:63869
",-0.03926163
16760,"hESC | ATAC-seq | ID:79092
",-0.03926291
14603,"HCT-116_Colon_cancer_cell_Colon | SP1 | ID:70816
",-0.039274756
18758,"Stem_cell | H3 | ID:85691
",-0.03927506
1885,"Epithelium_Pancreatic_Islet | H3K4me1 | ID:3688
",-0.039279472
20720,"H1-hESC | CHD2 | ENCODE
",-0.03929009
16925,"HCT-116_Colon | ATAC-seq | ID:80024
",-0.039316297
6226,"Jurkat_T_Lymphocyte_Blood | REST | ID:47870
",-0.039324395
5308,"HepG2_Epithelium_Liver | TBP | ID:45791
",-0.039325178
646,"T_Lymphocyte_Blood | DNase | ID:3142
",-0.03932799
9546,"K562_Erythroblast_Bone_Marrow | H3 | ID:57432
",-0.039328158
12838,"H1_Embryonic_Stem_Cell_Embryo | ATAC-seq | ID:66046
",-0.039332632
4868,"Epithelium_Mammary_Gland | H3K4me3 | ID:45326
",-0.039334465
9717,"Embryonic_Stem_Cell_Embryo | RNF2 | ID:5769
",-0.03934642
19202,"MCF-7_Epithelium_Breast | ESR1 | ID:87115
",-0.039347056
16789,"HEK293T_Epithelium_Embryonic_Kidney | ATAC-seq | ID:79294
",-0.039351426
16183,"Rh4_rhabdomyosarcoma | EP300 | ID:75837
",-0.03937054
18650,"1184_Stem_cell | H3K4me3 | ID:85441
",-0.039382566
5699,"H1_Embryonic_Stem_Cell_Embryo | CTCF | ID:46184
",-0.039397247
12375,"K562_Erythroblast_Bone_Marrow | RFX1 | ID:64988
",-0.039409477
17352,"HCC1937_Breast | H3K9ac | ID:81764
",-0.039424453
13258,"Adipocyte_Adipose | H3K9ac | ID:6670
",-0.039431594
2849,"Epithelium_Fetal_Renal_Pelvis_Right | DNase | ID:40508
",-0.039447278
13963,"Snap-frozen_tissue | H3K4me2 | ID:68533
",-0.039456256
11657,"Placenta | DNase | ID:63944
",-0.039464947
18314,"KG1_Bone_Marrow | H3K27me3 | ID:84553
",-0.03947447
12087,"K562_Erythroblast_Bone_Marrow | DNase | ID:64598
",-0.039475292
16275,"MCF-7_Mammary_Gland | H2AZ | ID:76114
",-0.039482694
14890,"SNU-16_Gastric_Cancer_Line | H3K4me3 | ID:71457
",-0.039488047
3989,"HeLa_Epithelium_Cervix | JMJD6 | ID:43089
",-0.03948983
7077,"GM12878_B_Lymphocyte_Blood | POLR2A | ID:5007
",-0.039498415
14895,"786-O_Epithelium_Kidney | POLR2A | ID:71667
",-0.03951221
18339,"HCC1954_Breast | H3K9ac | ID:84601
",-0.039522745
15873,"MCF-7 | KLF10 | ID:74639
",-0.039523255
11582,"Smooth_Muscle_Cell | H3K9ac | ID:63841
",-0.03952716
7674,"SKBR-3_Mammary_Gland | POLR2A | ID:51803
",-0.03954502
7458,"GM19160_Lymphoblastoid | H3K27ac | ID:51212
",-0.039561514
1709,"Embryonic_Stem_Cell_Embryo | H3K4me1 | ID:36445
",-0.039563052
8691,"Adipose | PPARG | ID:55123
",-0.03956373
20534,"GM12878 | PML | ENCODE
",-0.03957629
17914,"MCF-7_Epithelium_Breast | H4K12ac | ID:83247
",-0.039579317
10275,"T_Lymphocyte | ATAC-seq | ID:59735
",-0.039583705
9899,"Bone_Marrow | H3 | ID:58413
",-0.03959356
10193,"Fetal_Brain | H3K27ac | ID:59487
",-0.039607167
6460,"GM12878_B_Lymphocyte_Blood | SPI1 | ID:48314
",-0.03960906
9740,"HeLa_Epithelium_Cervix | H2BK120ub | ID:5787
",-0.039633457
18709,"CUTLL1_T_Lymphocyte_Blood | H3K27ac | ID:85578
",-0.03963601
19504,"BJ_Fibroblast_Skin | FOXA2 | ID:88066
",-0.039647866
15479,"Neurosphere | H3K4me3 | ID:73396
",-0.039651364
4495,"AG04449_Fibroblast_Skin | DNase | ID:44884
",-0.039652213
6568,"PC-3_Epithelium_Prostate | H3K27me3 | ID:48752
",-0.0396524
4397,"Saos-2_Osteosarcoma_cell_Bone | TP53 | ID:44394
",-0.039656498
18105,"HCT-116_HCT116 | MCM2 | ID:83886
",-0.03966385
1720,"T_Lymphocyte_Blood | H3K4me1 | ID:36466
",-0.0396752
64,"HCT-116_Colon | POLR2A | ID:1152
",-0.039675947
4595,"Endothelial_Cell_Umbilical_Vein | DNase | ID:44983
",-0.039688822
11018,"A549_Epithelium_Lung | BCL3 | ID:62934
",-0.0396949
15815,"Endothelial_Cell_Umbilical_Vein | H3K9ac | ID:74489
",-0.039710432
2677,"Monocyte_Blood | H3K27ac | ID:39843
",-0.03971208
21028,"HepG2 | Rad21 | ENCODE
",-0.03971461
8998,"1015c | H3K27ac | ID:55850
",-0.039714646
3442,"iPSC | JARID2 | ID:41824
",-0.039718155
8544,"GM18912_Lymphoblastoid | H3K4me3 | ID:54807
",-0.03971889
19165,"HEK293T_Epithelium_Embryonic_Kidney | H3K4me3 | ID:87008
",-0.03972068
9831,"Liver | MED1 | ID:58322
",-0.039721012
5031,"NHLF_Fibroblast_Lung | H3K9ac | ID:45507
",-0.03972139
12428,"HEK293_Epithelium_Embryonic_Kidney | ZNF317 | ID:65078
",-0.039722737
18557,"H1299_Epithelium_Lung | H4K12ac | ID:85163
",-0.03972604
13053,"Gastric_Primary_Sample | H3K27ac | ID:66346
",-0.039737675
11158,"K562_Erythroblast_Bone_Marrow | SRSF3 | ID:63150
",-0.039738044
17423,"MNNG_Osteosarcoma_cell | H3K27ac | ID:81962
",-0.03973926
4844,"HepG2_Epithelium_Liver | H3K36me3 | ID:45297
",-0.039745588
16513,"293T | ZNF425 | ID:77128
",-0.03976312
20824,"H9_Cell_Line | H3K4me1 | Roadmap
",-0.039765757
7865,"MCF-7_Epithelium_Breast | POLR2A | ID:52592
",-0.039772782
16435,"HeLa_Epithelium_Cervix | H3K9me3 | ID:76837
",-0.039776087
10924,"K562_Erythroblast_Bone_Marrow | CDC5L | ID:62771
",-0.039778765
1004,"BJ_Fibroblast_Skin | KLF4 | ID:33718
",-0.03978828
21117,"HSMM | CTCF | ENCODE
",-0.03979519
16037,"Blood | H3K27me3 | ID:75057
",-0.03979681
15408,"MCF-7_asynchonous_cells_Breast | H3K4me3 | ID:73173
",-0.03980533
2863,"U87MG_Glial_Cell_Brain | DNase | ID:40523
",-0.039835915
21698,"Penis_Foreskin_Fibroblast_Primary_Cells_skin02 | DNase.fdr0.01.peaks | Roadmap
",-0.03983664
8043,"T47D_Epithelium_Mammary_Gland | CHD8 | ID:53399
",-0.03984387
20741,"H1-hESC | H2BK120ac | Roadmap
",-0.039892253
6954,"GM19099_Lymphoblastoid_Blood | POLR2A | ID:4986
",-0.039907254
15559,"SEM_B_Lymphocyte | MED1 | ID:73699
",-0.03991534
13550,"Mesenchymal_Stem_Cell_Umbilical_Cord | E2F1 | ID:67457
",-0.03993604
18361,"A673_Polygonal_Muscle | FLI1 | ID:84629
",-0.03994225
9919,"Cord_blood | H3K9me2 | ID:58434
",-0.039943025
8138,"Embryonic_Stem_Cell | POLR2A | ID:53663
",-0.03996205
2775,"KARPAS-422_B_Lymphocyte | H3K27me3 | ID:40303
",-0.039964955
5036,"NT2-D1_Embryo | H3K36me3B | ID:45511
",-0.039986964
1392,"K562_Erythroblast_Bone_Marrow | H3K4me3 | ID:35451
",-0.039993037
7033,"4star | H3K4me1 | Roadmap
",-0.039996892
16109,"U2OS | ZBTB48 | ID:75277
",-0.03999773
4159,"OCI-Ly1_B_cell_lymphoma_Bone_Marrow | POLR2A | ID:43635
",-0.040006537
8859,"Thymocyte | RAG2 | ID:55543
",-0.040012397
17819,"Keratinocyte | CTCF | ID:82982
",-0.040013958
19777,"Macrophage_Blood | SMC1A | ID:88934
",-0.04001902
19364,"CLB-Ga_Neuroblastoma_cell | HAND2 | ID:87612
",-0.04002682
3618,"GM12891_Lymphoblastoid_Blood | H3K27me3 | ID:42321
",-0.0400431
16387,"Mesenchymal_Cell | PHF2 | ID:76469
",-0.040046804
20815,"H9_Cell_Line | H2BK5ac | Roadmap
",-0.04005099
13097,"Reh | H3K27ac | ID:66388
",-0.04005409
12569,"Monocyte_Blood | ATAC-seq | ID:65289
",-0.040054657
8988,"TC-797 | BRD4 | ID:55822
",-0.0400632
10582,"BJ_Fibroblast_Skin | H3K27ac | ID:62199
",-0.040064443
2953,"Fetal_Brain | DNase | ID:40714
",-0.04007359
9621,"K562_Erythroblast_Bone_Marrow | H3K27me3 | ID:57510
",-0.04008891
944,"MCF-7_Epithelium_Breast | POLR2A | ID:33482
",-0.040093333
7632,"B_Lymphocyte_Tonsil | H3ac | ID:51706
",-0.040094618
14273,"BJELM_Fibroblast_Foreskin | H3K4me3 | ID:69412
",-0.040096078
16996,"RUES2_Mesodermal_Cell | ATAC-seq | ID:80592
",-0.040101625
3880,"LoVo_Colon | RAD21 | ID:42706
",-0.04010687
12986,"MCF-10A_Epithelium_Breast | H3K27ac | ID:66273
",-0.040115383
21595,"NHEK | CTCF | ENCODE
",-0.040118363
5754,"HepG2_Epithelium_Liver | HNF4G | ID:46239
",-0.04012652
3087,"Fetal_Stomach | DNase | ID:40847
",-0.040130172
18484,"VCaP_Epithelium_Prostate | H3K27ac | ID:85015
",-0.040134944
20470,"GM12878 | ATF2 | ENCODE
",-0.040146258
431,"MCF-7_Epithelium_Breast | H3K4me1 | ID:2332
",-0.040156573
8835,"H3396_Epithelium_Mammary_Gland | CREB1 | ID:5548
",-0.040159132
17926,"T47D_Epithelium_Mammary_Gland | GATA3 | ID:83266
",-0.040160302
15615,"293T | ZNF778 | ID:73928
",-0.040176958
2367,"Cingulate_Gyrus | H3K4me3 | ID:3870
",-0.040177863
5189,"GM15510_Lymphoblastoid_Blood | RELA | ID:45668
",-0.040181708
8580,"GM18861_Lymphoblastoid | H3K27ac | ID:54843
",-0.040194437
9836,"LNCaP-abl_Epithelium_Prostate | H3K27ac | ID:58328
",-0.040195577
19867,"LNCaP_Epithelium_Prostate | AR | ID:9261
",-0.040199857
9652,"Pfeiffer_B_Lymphocyte_Lymph_Node | H3 | ID:57549
",-0.040210236
14251,"VCaP_Epithelium_Prostate | AR | ID:69276
",-0.040214572
17768,"Breast | ESR1 | ID:82845
",-0.040215086
3949,"GP5d_Colon | NIPBL | ID:42941
",-0.04022161
11348,"K562_Erythroblast_Bone_Marrow | CSDE1 | ID:63484
",-0.040221952
13044,"Gastric_Primary_Sample | H3K27ac | ID:66337
",-0.040239625
7555,"HUES64_Embryonic_Stem_Cell_Embryo | POLR2A | ID:51535
",-0.04023997
19661,"RPM-MC_Epithelium | H3K4me3 | ID:88601
",-0.040263884
16483,"293T | ZNF671 | ID:77066
",-0.04027016
6398,"Monocyte_Blood | H3K4me3 | ID:48124
",-0.040291574
13519,"PC-9_Lung_Cancer_Cell_Lung | H3K4me3 | ID:67412
",-0.040293116
2105,"Cortex_Prefrontal | H3K4me3 | ID:3800
",-0.040302467
3316,"Endothelial_Cell_Umbilical_Vein | PR | ID:41375
",-0.040304568
18897,"MCF-10A_Epithelium_Breast | H3K27ac | ID:86070
",-0.040305916
11359,"K562_Erythroblast_Bone_Marrow | PYGO2 | ID:63514
",-0.04030732
14860,"YCC3_Gastric_Cancer_Line | H3K4me1 | ID:71421
",-0.04030774
13520,"PC-9_Lung_Cancer_Cell_Lung | H3K4me3 | ID:67413
",-0.040314153
6528,"MCF-7_Epithelium_Breast | CBX5 | ID:48598
",-0.0403196
9603,"K562_Erythroblast_Bone_Marrow | H3K4me3 | ID:57492
",-0.04032079
5078,"A549_Epithelium_Lung | MAX | ID:45553
",-0.040328585
4952,"K562_Erythroblast_Bone_Marrow | RBBP5 | ID:45421
",-0.04032932
6069,"HEK293_Epithelium_Embryonic_Kidney | POLR2A | ID:47402
",-0.040335633
8945,"K562_Erythroblast_Bone_Marrow | GATA1 | ID:55729
",-0.040350746
15814,"Endothelial_Cell_Umbilical_Vein | PROX1 | ID:74488
",-0.040360387
18287,"VCaP_Epithelium_Prostate | H3K27ac | ID:84455
",-0.040366407
4289,"T_Lymphocyte_Blood | H3K27ac | ID:44044
",-0.0403752
4175,"KOPT-K1_T_Lymphocyte_Blood | BRD4 | ID:43742
",-0.040400244
8291,"MCF-7_Epithelium_Breast | ESR1 | ID:54085
",-0.040400565
